"EntrezID","Symbol","Synonyms","length"
105372711,"LOC105372711",NA,NA
105372712,"WI2-87327B8.2",NA,NA
105372713,"LOC105372713",NA,NA
105372714,"LOC105372714",NA,NA
105372715,"LOC105372715",NA,NA
105372716,"LOC105372716",NA,NA
105372717,"LOC105372717",NA,NA
105372718,"LOC105372718",NA,NA
105372719,"LOC105372719",NA,NA
105372720,"LOC105372720",NA,NA
105372721,"LOC105372721",NA,NA
105372722,"LOC105372722",NA,NA
105372723,"LOC105372723",NA,NA
105372724,"LOC105372724",NA,NA
105372725,"LOC105372725",NA,NA
105372726,"LOC105372726",NA,NA
105372727,"LOC105372727",NA,NA
105372728,"LOC105372728",NA,NA
105372729,"LOC105372729",NA,NA
105372730,"LOC105372730",NA,NA
105372731,"LOC105372731",NA,NA
105372732,"LOC105372732",NA,NA
105372733,"LOC105372733",NA,NA
105372734,"LOC105372734",NA,NA
105372735,"LOC105372735",NA,NA
105372736,"LOC105372736",NA,NA
105372737,"CH507-210P18.4",NA,NA
105372738,"LOC105372738",NA,NA
105372739,"LOC105372739",NA,NA
105372740,"LOC105372740",NA,NA
105372741,"LOC105372741",NA,NA
105372742,"LOC105372742",NA,NA
105372743,"LOC105372743",NA,NA
105372744,"LOC105372744",NA,NA
105372745,"LOC105372745",NA,NA
105372746,"LOC105372746",NA,NA
105372747,"LOC105372747",NA,NA
105372748,"LOC105372748",NA,NA
105372749,"LOC105372749",NA,NA
105372750,"LOC105372750",NA,NA
105372751,"LOC105372751",NA,NA
105372752,"LOC105372752",NA,NA
105372753,"LOC105372753",NA,NA
105372754,"LOC105372754",NA,NA
105372755,"LOC105372755",NA,NA
105372756,"LOC105372756",NA,NA
105372757,"LOC105372757",NA,NA
105372758,"LOC105372758",NA,NA
105372759,"LOC105372759",NA,NA
105372760,"LOC105372760",NA,NA
105372761,"LOC105372761",NA,NA
105372762,"LOC105372762",NA,NA
105372763,"LOC105372763",NA,NA
105372764,"LOC105372764",NA,NA
105372765,"LOC105372765",NA,NA
105372766,"LOC105372766",NA,NA
105372767,"LOC105372767",NA,NA
105372768,"LOC105372768",NA,NA
105372769,"LOC105372769",NA,NA
105372770,"LOC105372770",NA,NA
105372771,"LOC105372771",NA,NA
105372772,"LOC105372772",NA,NA
105372773,"LOC105372773",NA,NA
105372774,"LOC105372774",NA,NA
105372775,"LOC105372775",NA,NA
105372776,"LOC105372776",NA,NA
105372777,"LOC105372777",NA,NA
105372778,"LOC105372778",NA,NA
105372779,"LOC105372779",NA,NA
105372780,"LOC105372780",NA,NA
105372781,"LOC105372781",NA,NA
105372782,"LOC105372782",NA,NA
105372783,"LOC105372783",NA,NA
105372784,"LOC105372784",NA,NA
105372785,"LOC105372785",NA,NA
105372786,"LOC105372786",NA,NA
105372787,"LOC105372787",NA,NA
105372788,"LOC105372788",NA,NA
105372789,"LOC105372789",NA,NA
105372790,"LOC105372790",NA,NA
105372791,"LOC105372791",NA,NA
105372792,"LOC105372792",NA,NA
105372793,"LOC105372793",NA,NA
105372794,"LOC105372794",NA,NA
105372795,"LOC105372795",NA,1027
105372796,"LOC105372796",NA,NA
105372797,"LOC105372797",NA,NA
105372798,"LOC105372798",NA,NA
105372799,"LOC105372799",NA,NA
105372800,"LOC105372800",NA,NA
105372801,"LOC105372801",NA,NA
105372802,"LOC105372802",NA,NA
105372803,"LOC105372803",NA,NA
105372804,"LOC105372804",NA,NA
105372805,"LOC105372805",NA,NA
105372806,"LOC105372806",NA,NA
105372807,"LOC105372807",NA,NA
105372808,"LOC105372808",NA,NA
105372809,"LOC105372809",NA,NA
105372810,"LOC105372810",NA,NA
105372811,"LOC105372811",NA,NA
105372812,"LOC105372812",NA,NA
105372813,"LOC105372813",NA,NA
105372814,"LOC105372814",NA,NA
105372815,"LOC105372815",NA,NA
105372816,"LOC105372816",NA,NA
105372817,"LOC105372817",NA,NA
105372819,"LOC105372819",NA,NA
105372820,"LOC105372820",NA,NA
105372821,"LOC105372821",NA,NA
105372822,"LOC105372822",NA,NA
105372823,"LOC105372823",NA,NA
105372824,"LOC105372824",NA,NA
105372825,"LOC105372825",NA,NA
105372826,"LOC105372826",NA,NA
105372827,"LOC105372827",NA,NA
105372828,"LOC105372828",NA,NA
105372829,"LOC105372829",NA,NA
105372830,"LOC105372830",NA,NA
105372831,"CH507-9B2.8",NA,NA
105372832,"LOC105372832",NA,NA
105372833,"LOC105372833",NA,NA
105372834,"LOC105372834",NA,NA
105372835,"LOC105372835",NA,NA
105372836,"LOC105372836",NA,NA
105372837,"LOC105372837",NA,NA
105372838,"LOC105372838",NA,NA
105372839,"LOC105372839",NA,NA
105372840,"LOC105372840",NA,NA
105372841,"LOC105372841",NA,NA
105372842,"LOC105372842",NA,NA
105372843,"LOC105372843",NA,NA
105372844,"LOC105372844",NA,NA
105372845,"LOC105372845",NA,NA
105372846,"LOC105372846",NA,NA
105372847,"LOC105372847",NA,NA
105372848,"LOC105372848",NA,NA
105372849,"LOC105372849",NA,NA
105372850,"LOC105372850",NA,NA
105372851,"LOC105372851",NA,NA
105372852,"LOC105372852",NA,NA
105372853,"LOC105372853",NA,NA
105372854,"LOC105372854",NA,NA
105372855,"LOC105372855",NA,NA
105372856,"LOC105372856",NA,NA
105372857,"LOC105372857",NA,NA
105372858,"LOC105372858",NA,NA
105372859,"LOC105372859",NA,NA
105372860,"LOC105372860",NA,NA
105372861,"LOC105372861",NA,NA
105372862,"LOC105372862",NA,NA
105372863,"LOC105372863",NA,NA
105372864,"LOC105372864",NA,NA
105372865,"LOC105372865",NA,NA
105372866,"LOC105372866",NA,NA
105372867,"LOC105372867",NA,NA
105372868,"LOC105372868",NA,NA
105372869,"LOC105372869",NA,NA
105372870,"LOC105372870",NA,NA
105372871,"LOC105372871",NA,NA
105372872,"LOC105372872",NA,NA
105372873,"LOC105372873",NA,NA
105372874,"LOC105372874",NA,NA
105372875,"LOC105372875",NA,NA
105372876,"LOC105372876",NA,NA
105372877,"LOC105372877",NA,NA
105372878,"LOC105372878",NA,NA
105372879,"LOC105372879",NA,NA
105372880,"LOC105372880",NA,NA
105372881,"LOC105372881",NA,NA
105372882,"LOC105372882",NA,NA
105372883,"LOC105372883",NA,NA
105372884,"LOC105372884",NA,NA
105372885,"LOC105372885",NA,NA
105372886,"LOC105372886",NA,NA
105372887,"LOC105372887",NA,NA
105372888,"LOC105372888",NA,NA
105372889,"LOC105372889",NA,NA
105372890,"LOC105372890",NA,NA
105372891,"LOC105372891",NA,NA
105372892,"LOC105372892",NA,NA
105372893,"LOC105372893",NA,NA
105372894,"LOC105372894",NA,NA
105372895,"LOC105372895",NA,NA
105372896,"LOC105372896",NA,NA
105372897,"LOC105372897",NA,NA
105372898,"LOC105372898",NA,NA
105372899,"LOC105372899",NA,NA
105372900,"LOC105372900",NA,NA
105372901,"LOC105372901",NA,NA
105372902,"LOC105372902",NA,NA
105372903,"LOC105372903",NA,NA
105372904,"LOC105372904",NA,NA
105372905,"LOC105372905",NA,NA
105372906,"LOC105372906",NA,NA
105372907,"LOC105372907",NA,NA
105372908,"LOC105372908",NA,NA
105372909,"LOC105372909",NA,NA
105372910,"LOC105372910",NA,NA
105372911,"LOC105372911",NA,NA
105372912,"LOC105372912",NA,NA
105372913,"LOC105372913",NA,NA
105372914,"LOC105372914",NA,NA
105372915,"LOC105372915",NA,NA
105372916,"LOC105372916",NA,NA
105372917,"LOC105372917",NA,NA
105372918,"LOC105372918",NA,NA
105372919,"LOC105372919",NA,NA
105372920,"LOC105372920",NA,NA
105372921,"LOC105372921",NA,NA
105372922,"LOC105372922",NA,NA
105372923,"LOC105372923",NA,NA
105372924,"LOC105372924",NA,NA
105372925,"LOC105372925",NA,NA
105372926,"LOC105372926",NA,NA
105372927,"LOC105372927",NA,NA
105372928,"LOC105372928",NA,NA
105372929,"LOC105372929",NA,NA
105372930,"LOC105372930",NA,NA
105372931,"LOC105372931",NA,NA
105372932,"LOC105372932",NA,NA
105372933,"LOC105372933",NA,NA
105372934,"LOC105372934",NA,NA
105372935,"LOC105372935",NA,NA
105372936,"LOC105372936",NA,NA
105372937,"LOC105372937",NA,NA
105372938,"LOC105372938",NA,NA
105372939,"LOC105372939",NA,NA
105372940,"LOC105372940",NA,NA
105372941,"LOC105372941",NA,NA
105372942,"LOC105372942",NA,NA
105372943,"LOC105372943",NA,NA
105372944,"LOC105372944",NA,NA
105372945,"LOC105372945",NA,NA
105372946,"LOC105372946",NA,NA
105372947,"LOC105372947",NA,NA
105372948,"LOC105372948",NA,NA
105372949,"LL22NC03-102D1.18",NA,NA
105372950,"LOC105372950",NA,NA
105372951,"LOC105372951",NA,NA
105372952,"LOC105372952",NA,NA
105372953,"LOC105372953",NA,NA
105372954,"LOC105372954",NA,NA
105372955,"LOC105372955",NA,NA
105372956,"LOC105372956",NA,NA
105372957,"LOC105372957",NA,NA
105372958,"LOC105372958",NA,NA
105372959,"LOC105372959",NA,NA
105372960,"LOC105372960",NA,NA
105372961,"LOC105372961",NA,NA
105372962,"LOC105372962",NA,NA
105372963,"LOC105372963",NA,NA
105372964,"LOC105372964",NA,NA
105372965,"LOC105372965",NA,NA
105372966,"LOC105372966",NA,NA
105372967,"LOC105372967",NA,NA
105372968,"LOC105372968",NA,NA
105372969,"LOC105372969",NA,NA
105372970,"LOC105372970",NA,NA
105372971,"LOC105372971",NA,NA
105372972,"LOC105372972",NA,NA
105372973,"LOC105372973",NA,NA
105372974,"LOC105372974",NA,NA
105372975,"LOC105372975",NA,NA
105372976,"LOC105372976",NA,NA
105372977,"LOC105372977",NA,NA
105372978,"LOC105372978",NA,NA
105372979,"LOC105372979",NA,NA
105372980,"LOC105372980",NA,NA
105372981,"LOC105372981",NA,NA
105372982,"LOC105372982",NA,NA
105372983,"LOC105372983",NA,NA
105372984,"LOC105372984",NA,NA
105372985,"LOC105372985",NA,NA
105372986,"LOC105372986",NA,NA
105372987,"LOC105372987",NA,NA
105372988,"LOC105372988",NA,NA
105372989,"LOC105372989",NA,NA
105372990,"LOC105372990",NA,NA
105372991,"LOC105372991",NA,NA
105372992,"LOC105372992",NA,NA
105372993,"LOC105372993",NA,NA
105372994,"LOC105372994",NA,NA
105372995,"LOC105372995",NA,NA
105372996,"LOC105372996",NA,NA
105372997,"LOC105372997",NA,NA
105372998,"LOC105372998",NA,NA
105372999,"LOC105372999",NA,NA
105373000,"LOC105373000",NA,NA
105373001,"LOC105373001",NA,NA
105373002,"LOC105373002",NA,NA
105373003,"LOC105373003",NA,NA
105373004,"LL22NC03-104C7.1",NA,NA
105373005,"LOC105373005",NA,NA
105373006,"LOC105373006",NA,NA
105373007,"LOC105373007",NA,NA
105373008,"LOC105373008",NA,NA
105373009,"LL22NC03-13G6.2",NA,NA
105373010,"LL22NC03-86D4.1",NA,NA
105373011,"LOC105373011",NA,NA
105373012,"LOC105373012",NA,NA
105373013,"LOC105373013",NA,NA
105373014,"LOC105373014",NA,NA
105373015,"LOC105373015",NA,NA
105373016,"LOC105373016",NA,NA
105373017,"LOC105373017",NA,NA
105373018,"LOC105373018",NA,NA
105373019,"LOC105373019",NA,NA
105373020,"LOC105373020",NA,NA
105373021,"LOC105373021",NA,NA
105373022,"LOC105373022",NA,NA
105373023,"LOC105373023",NA,NA
105373024,"LOC105373024",NA,NA
105373025,"LOC105373025",NA,NA
105373026,"LOC105373026",NA,NA
105373027,"LOC105373027",NA,NA
105373028,"LOC105373028",NA,NA
105373029,"LOC105373029",NA,NA
105373030,"LOC105373030",NA,NA
105373031,"LOC105373031",NA,NA
105373032,"LOC105373032",NA,NA
105373033,"LOC105373033",NA,NA
105373034,"LOC105373034",NA,NA
105373035,"LOC105373035",NA,NA
105373036,"LOC105373036",NA,NA
105373037,"LOC105373037",NA,NA
105373038,"LOC105373038",NA,NA
105373039,"LOC105373039",NA,NA
105373040,"LOC105373040",NA,NA
105373041,"LOC105373041",NA,NA
105373042,"LOC105373042",NA,NA
105373043,"LOC105373043",NA,NA
105373044,"LOC105373044",NA,NA
105373045,"LOC105373045",NA,NA
105373046,"LOC105373046",NA,NA
105373047,"LOC105373047",NA,NA
105373048,"LOC105373048",NA,NA
105373049,"LOC105373049",NA,NA
105373050,"LOC105373050",NA,NA
105373051,"LOC105373051",NA,NA
105373052,"LOC105373052",NA,NA
105373053,"LOC105373053",NA,NA
105373054,"LOC105373054",NA,NA
105373055,"LOC105373055",NA,NA
105373056,"LOC105373056",NA,NA
105373057,"LOC105373057",NA,NA
105373058,"LOC105373058",NA,NA
105373059,"LOC105373059",NA,NA
105373060,"LOC105373060",NA,NA
105373061,"LOC105373061",NA,NA
105373062,"LOC105373062",NA,NA
105373063,"LOC105373063",NA,NA
105373064,"LOC105373064",NA,NA
105373065,"LOC105373065",NA,NA
105373066,"LOC105373066",NA,NA
105373067,"LOC105373067",NA,NA
105373068,"LOC105373068",NA,NA
105373069,"LOC105373069",NA,NA
105373070,"LOC105373070",NA,NA
105373071,"LOC105373071",NA,NA
105373072,"LOC105373072",NA,NA
105373073,"LOC105373073",NA,NA
105373074,"LOC105373074",NA,NA
105373075,"LOC105373075",NA,NA
105373076,"LOC105373076",NA,NA
105373077,"LOC105373077",NA,NA
105373078,"LOC105373078",NA,NA
105373079,"LOC105373079",NA,NA
105373080,"LOC105373080",NA,NA
105373081,"LOC105373081",NA,NA
105373082,"LOC105373082",NA,NA
105373083,"LOC105373083",NA,NA
105373084,"LOC105373084",NA,NA
105373085,"LOC105373085",NA,NA
105373086,"LOC105373086",NA,NA
105373087,"LOC105373087",NA,NA
105373088,"LOC105373088",NA,NA
105373089,"LOC105373089",NA,NA
105373090,"LOC105373090",NA,NA
105373091,"LOC105373091",NA,NA
105373092,"LOC105373092",NA,NA
105373093,"LOC105373093",NA,NA
105373094,"LOC105373094",NA,NA
105373095,"LOC105373095",NA,NA
105373096,"LOC105373096",NA,NA
105373097,"LOC105373097",NA,NA
105373098,"LOC105373098",NA,NA
105373099,"LOC105373099",NA,NA
105373100,"LOC105373100",NA,NA
105373101,"LOC105373101",NA,NA
105373102,"LOC105373102",NA,NA
105373103,"LOC105373103",NA,NA
105373104,"LOC105373104",NA,NA
105373105,"LOC105373105",NA,NA
105373106,"LOC105373106",NA,NA
105373107,"LOC105373107",NA,NA
105373108,"LOC105373108",NA,NA
105373109,"LOC105373109",NA,NA
105373110,"LOC105373110",NA,NA
105373111,"LOC105373111",NA,NA
105373112,"LOC105373112",NA,NA
105373113,"LOC105373113",NA,NA
105373114,"LOC105373114",NA,NA
105373115,"LOC105373115",NA,NA
105373116,"LOC105373116",NA,NA
105373117,"LOC105373117",NA,NA
105373118,"LOC105373118",NA,NA
105373119,"LOC105373119",NA,NA
105373120,"LOC105373120",NA,NA
105373121,"LOC105373121",NA,NA
105373122,"LOC105373122",NA,NA
105373123,"LOC105373123",NA,NA
105373124,"LOC105373124",NA,NA
105373125,"LOC105373125",NA,NA
105373126,"LOC105373126",NA,NA
105373127,"LOC105373127",NA,NA
105373128,"LOC105373128",NA,NA
105373129,"LOC105373129",NA,NA
105373130,"LOC105373130",NA,NA
105373131,"LOC105373131",NA,NA
105373132,"LOC105373132",NA,NA
105373133,"LOC105373133",NA,NA
105373134,"LOC105373134",NA,NA
105373135,"LOC105373135",NA,NA
105373136,"LOC105373136",NA,NA
105373137,"LOC105373137",NA,NA
105373138,"LOC105373138",NA,NA
105373139,"LOC105373139",NA,NA
105373140,"LOC105373140",NA,NA
105373141,"LOC105373141",NA,NA
105373142,"LOC105373142",NA,NA
105373143,"LOC105373143",NA,NA
105373144,"LOC105373144",NA,NA
105373145,"LOC105373145",NA,NA
105373146,"LOC105373146",NA,NA
105373147,"LOC105373147",NA,NA
105373148,"LOC105373148",NA,NA
105373149,"LOC105373149",NA,NA
105373150,"LOC105373150",NA,NA
105373151,"LOC105373151",NA,NA
105373152,"LOC105373152",NA,NA
105373153,"LOC105373153",NA,NA
105373154,"LOC105373154",NA,NA
105373155,"LOC105373155",NA,NA
105373156,"LOC105373156",NA,NA
105373157,"LOC105373157",NA,NA
105373158,"LOC105373158",NA,NA
105373159,"LOC105373159",NA,NA
105373160,"LOC105373160",NA,NA
105373161,"LOC105373161",NA,NA
105373162,"LOC105373162",NA,NA
105373163,"LOC105373163",NA,NA
105373164,"LOC105373164",NA,NA
105373165,"LOC105373165",NA,NA
105373166,"LOC105373166",NA,NA
105373167,"LOC105373167",NA,NA
105373168,"LOC105373168",NA,NA
105373169,"LOC105373169",NA,NA
105373170,"LOC105373170",NA,NA
105373171,"LOC105373171",NA,NA
105373172,"LOC105373172",NA,NA
105373173,"LOC105373173",NA,NA
105373174,"LOC105373174",NA,NA
105373175,"LOC105373175",NA,NA
105373176,"LOC105373176",NA,NA
105373177,"LOC105373177",NA,NA
105373178,"LOC105373178",NA,NA
105373179,"LOC105373179",NA,NA
105373180,"LOC105373180",NA,NA
105373181,"LOC105373181",NA,NA
105373182,"LOC105373182",NA,NA
105373183,"LOC105373183",NA,NA
105373184,"LOC105373184",NA,NA
105373185,"LOC105373185",NA,NA
105373186,"LOC105373186",NA,NA
105373187,"LOC105373187",NA,NA
105373188,"LOC105373188",NA,NA
105373189,"LOC105373189",NA,NA
105373190,"LOC105373190",NA,NA
105373191,"LOC105373191",NA,NA
105373192,"LOC105373192",NA,NA
105373193,"LOC105373193",NA,NA
105373194,"LOC105373194",NA,NA
105373195,"LOC105373195",NA,NA
105373196,"LOC105373196",NA,NA
105373197,"LOC105373197",NA,NA
105373198,"LOC105373198",NA,NA
105373199,"LOC105373199",NA,NA
105373200,"LOC105373200",NA,NA
105373201,"LOC105373201",NA,NA
105373202,"LOC105373202",NA,NA
105373203,"LOC105373203",NA,NA
105373204,"LOC105373204",NA,NA
105373205,"LOC105373205",NA,NA
105373206,"LOC105373206",NA,NA
105373207,"LOC105373207",NA,NA
105373208,"LOC105373208",NA,NA
105373209,"LOC105373209",NA,NA
105373210,"LOC105373210",NA,NA
105373211,"LOC105373211",NA,NA
105373212,"LOC105373212",NA,NA
105373213,"LOC105373213",NA,NA
105373214,"LOC105373214",NA,NA
105373215,"LOC105373215",NA,NA
105373216,"LOC105373216",NA,NA
105373217,"LOC105373217",NA,NA
105373218,"LOC105373218",NA,NA
105373219,"LOC105373219",NA,NA
105373220,"LOC105373220",NA,NA
105373221,"LOC105373221",NA,NA
105373222,"LOC105373222",NA,NA
105373223,"LOC105373223",NA,NA
105373224,"LOC105373224",NA,NA
105373225,"LOC105373225",NA,NA
105373226,"LOC105373226",NA,NA
105373227,"LOC105373227",NA,NA
105373228,"LOC105373228",NA,NA
105373229,"LOC105373229",NA,NA
105373230,"LOC105373230",NA,NA
105373231,"LOC105373231",NA,NA
105373232,"LOC105373232",NA,NA
105373233,"LOC105373233",NA,NA
105373234,"LOC105373234",NA,NA
105373235,"LOC105373235",NA,NA
105373236,"LOC105373236",NA,NA
105373237,"LOC105373237",NA,NA
105373238,"LOC105373238",NA,NA
105373239,"LOC105373239",NA,NA
105373240,"LOC105373240",NA,NA
105373241,"LOC105373241",NA,NA
105373242,"LOC105373242",NA,NA
105373243,"LOC105373243",NA,NA
105373244,"LOC105373244",NA,NA
105373245,"LOC105373245",NA,NA
105373246,"LOC105373246",NA,NA
105373247,"LOC105373247",NA,NA
105373248,"LOC105373248",NA,NA
105373249,"LOC105373249",NA,NA
105373250,"LOC105373250",NA,NA
105373251,"LOC105373251",NA,NA
105373252,"LOC105373252",NA,NA
105373253,"LOC105373253",NA,NA
105373254,"LOC105373254",NA,NA
105373255,"LOC105373255",NA,NA
105373256,"LOC105373256",NA,NA
105373257,"LOC105373257",NA,NA
105373258,"LOC105373258",NA,NA
105373259,"LOC105373259",NA,NA
105373260,"LOC105373260",NA,NA
105373261,"LOC105373261",NA,NA
105373262,"LOC105373262",NA,NA
105373263,"LOC105373263",NA,NA
105373264,"LOC105373264",NA,NA
105373265,"LOC105373265",NA,NA
105373266,"LOC105373266",NA,NA
105373267,"LOC105373267",NA,NA
105373268,"LOC105373268",NA,NA
105373269,"LOC105373269",NA,NA
105373270,"LOC105373270",NA,NA
105373271,"LOC105373271",NA,NA
105373272,"LOC105373272",NA,NA
105373273,"LOC105373273",NA,NA
105373274,"LOC105373274",NA,NA
105373275,"LOC105373275",NA,NA
105373276,"LOC105373276",NA,NA
105373277,"LOC105373277",NA,NA
105373278,"LOC105373278",NA,NA
105373279,"LOC105373279",NA,NA
105373280,"LOC105373280",NA,NA
105373281,"LOC105373281",NA,NA
105373282,"LOC105373282",NA,NA
105373283,"LOC105373283",NA,NA
105373284,"LOC105373284",NA,NA
105373285,"LOC105373285",NA,NA
105373286,"LOC105373286",NA,NA
105373287,"LOC105373287",NA,NA
105373288,"LOC105373288",NA,NA
105373289,"LOC105373289",NA,NA
105373290,"LOC105373290",NA,NA
105373291,"LOC105373291",NA,NA
105373292,"LOC105373292",NA,NA
105373293,"LOC105373293",NA,NA
105373294,"LOC105373294",NA,NA
105373295,"LOC105373295",NA,NA
105373296,"LOC105373296",NA,NA
105373297,"LOC105373297",NA,NA
105373298,"LOC105373298",NA,NA
105373299,"LOC105373299",NA,NA
105373300,"LOC105373300",NA,927
105373301,"LOC105373301",NA,NA
105373302,"LOC105373302",NA,NA
105373303,"LOC105373303",NA,NA
105373304,"LOC105373304",NA,NA
105373305,"LOC105373305",NA,NA
105373306,"LOC105373306",NA,NA
105373307,"LOC105373307",NA,NA
105373308,"LOC105373308",NA,NA
105373309,"LOC105373309",NA,NA
105373310,"LOC105373310",NA,NA
105373311,"LOC105373311",NA,NA
105373312,"LOC105373312",NA,NA
105373313,"LOC105373313",NA,NA
105373314,"LOC105373314",NA,NA
105373315,"LOC105373315",NA,NA
105373316,"LOC105373316",NA,NA
105373317,"LOC105373317",NA,NA
105373318,"LOC105373318",NA,NA
105373319,"LOC105373319",NA,NA
105373320,"LOC105373320",NA,NA
105373321,"LOC105373321",NA,NA
105373322,"LOC105373322",NA,NA
105373323,"LOC105373323",NA,NA
105373324,"LOC105373324",NA,NA
105373325,"LOC105373325",NA,NA
105373326,"LOC105373326",NA,NA
105373327,"LOC105373327",NA,NA
105373328,"LOC105373328",NA,NA
105373329,"LOC105373329",NA,NA
105373330,"LOC105373330",NA,NA
105373331,"LOC105373331",NA,NA
105373332,"LOC105373332",NA,NA
105373333,"LOC105373333",NA,NA
105373334,"LOC105373334",NA,NA
105373335,"LOC105373335",NA,NA
105373336,"LOC105373336",NA,NA
105373337,"LOC105373337",NA,NA
105373338,"LOC105373338",NA,NA
105373339,"LOC105373339",NA,NA
105373340,"LOC105373340",NA,NA
105373341,"LOC105373341",NA,NA
105373342,"LOC105373342",NA,NA
105373343,"LOC105373343",NA,NA
105373344,"LOC105373344",NA,NA
105373345,"LOC105373345",NA,NA
105373346,"LOC105373346",NA,NA
105373347,"LOC105373347",NA,NA
105373348,"LOC105373348",NA,NA
105373349,"LOC105373349",NA,NA
105373350,"LOC105373350",NA,NA
105373351,"LOC105373351",NA,NA
105373352,"LOC105373352",NA,NA
105373353,"LOC105373353",NA,NA
105373354,"LOC105373354",NA,NA
105373355,"LOC105373355",NA,NA
105373356,"LOC105373356",NA,NA
105373357,"LOC105373357",NA,NA
105373358,"LOC105373358",NA,NA
105373359,"LOC105373359",NA,NA
105373360,"LOC105373360",NA,NA
105373361,"LOC105373361",NA,NA
105373362,"LOC105373362",NA,NA
105373363,"LOC105373363",NA,NA
105373364,"LOC105373364",NA,NA
105373365,"LOC105373365",NA,NA
105373366,"IDS2",NA,NA
105373367,"LOC105373367",NA,NA
105373368,"LOC105373368",NA,NA
105373369,"LOC105373369",NA,NA
105373370,"LOC105373370",NA,NA
105373371,"LOC105373371",NA,NA
105373372,"LOC105373372",NA,NA
105373373,"LOC105373373",NA,NA
105373374,"LOC105373374",NA,NA
105373375,"LOC105373375",NA,NA
105373376,"LOC105373376",NA,NA
105373377,"LOC105373377",NA,NA
105373378,"LOC105373378",NA,NA
105373379,"LOC105373379",NA,NA
105373380,"LOC105373380",NA,NA
105373381,"LOC105373381",NA,NA
105373382,"LOC105373382",NA,NA
105373383,"LOC105373383",NA,555
105373384,"LOC105373384",NA,NA
105373385,"LOC105373385",NA,NA
105373386,"LOC105373386",NA,NA
105373387,"LOC105373387",NA,NA
